userid,dbid,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,wal_records,wal_fpw,wal_bytes
16384,16385,-8318597899616217692,SELECT ( no_s_quantity - no_ol_quantity ),500,1.321843,0.001929,0.012471,0.0026436859999999993,0.0008496476795731281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-3025636329378158246,SHOW log_filename,0,0,0,0,0,0,4,0.005593000000000001,0.000746,0.002589,0.00139825,0.000713288992975498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,4245893044827771121,SELECT p_c_id_in,1000,2.2916739999999973,0.001473,0.014507,0.002291673999999996,0.0009346861321983973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-7465348360820981658,"/* contrib/pgstattuple/pgstattuple--1.4.sql */

-- complain if script is sourced in psql, rather than via CREATE EXTENSION


CREATE FUNCTION pgstattuple(IN relname text,
    OUT table_len BIGINT,		-- physical table length in bytes
    OUT tuple_count BIGINT,		-- number of live tuples
    OUT tuple_len BIGINT,		-- total tuples length in bytes
    OUT tuple_percent FLOAT8,		-- live tuples in %
    OUT dead_tuple_count BIGINT,	-- number of dead tuples
    OUT dead_tuple_len BIGINT,		-- total dead tuples length in bytes
    OUT dead_tuple_percent FLOAT8,	-- dead tuples in %
    OUT free_space BIGINT,		-- free space in bytes
    OUT free_percent FLOAT8)		-- free space in %
AS '$libdir/pgstattuple', 'pgstattuple'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,2.514499,2.514499,2.514499,2.514499,0,0,93,20,6,0,0,0,0,0,0,0,0,0,9,5,31310
10,13434,5506659034330926395,"SELECT	s.nspname AS schema_name, $1 AS package_name, f.proname AS function_name,
		$2::""char"" AS function_type, f.prorettype::regtype AS return_type,
		f.proargtypes::regtype[] AS arg_types,
		fs.calls AS call_count, fs.total_time, fs.self_time
FROM	pg_catalog.pg_namespace AS s				-- schema
JOIN	pg_catalog.pg_proc AS f						-- function
ON		f.pronamespace = s.oid
JOIN	pg_catalog.pg_stat_user_functions AS fs		-- Func. stats
ON		fs.funcid = f.oid",5,9.359160999999999,1.310179,2.471008,1.8718322,0.3996885412795317,5,63.97086099999999,12.211234,13.530234,12.794172199999998,0.4932229284469248,0,663,522,0,378,0,0,0,0,0,0,0,0,0,0,0
16384,16385,6706945614595669373,SELECT no_o_id                FROM new_order WHERE no_w_id = d_w_id AND no_d_id = d_d_id ORDER BY no_o_id ASC LIMIT $5,20002,199080.5379649998,0.021112,1723.65949,9.953031595090492,128.8359897737479,56754620,41411610.682046846,0.004364,40841.130338,0.7296606105731837,13.973073106476917,56754620,1093904401,1752877,126463,1198339,0,0,0,0,0,0,0,0,3094839,21139,340952437
10,16385,-7347945839537037552,"SELECT s.schemaname as schema_name, s.relname as table_name, s.seq_scan, s.seq_tup_read, s.idx_scan, s.idx_tup_fetch, s.n_tup_ins, s.n_tup_upd, s.n_tup_del, s.n_tup_hot_upd, s.n_live_tup, s.n_dead_tup, s.last_vacuum, s.last_autovacuum, s.last_analyze, s.last_autoanalyze, i.heap_blks_read, i.heap_blks_hit, i.idx_blks_read, i.idx_blks_hit, i.toast_blks_read, i.toast_blks_hit, c.relpages AS analyze_pages, c.reltuples AS analyze_tuples, now() AS capture_time FROM pg_stat_all_tables s JOIN pg_statio_all_tables i ON s.relid = i.relid JOIN pg_class c ON s.relid = c.oid WHERE c.relkind != $1",4,12.922217999999999,2.876966,3.603817,3.2305544999999998,0.27656161153574804,4,48.604549999999996,11.891898,12.623024000000001,12.151137499999999,0.2918138888825382,456,1321,87,0,50,0,0,0,0,0,0,0,0,0,0,0
10,16385,-54379841970222102,SELECT version(),571,17.224464000000008,0.016789,0.057435,0.030165436077057798,0.005203882771128798,571,5.103691000000004,0.005784,0.021085,0.008938162872154133,0.002095154946998313,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,1594136720473630204,REVOKE EXECUTE ON FUNCTION pgstattuple_approx(regclass) FROM PUBLIC,0,0,0,0,0,0,1,0.015818,0.015818,0.015818,0.015818,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,282
16384,16385,-3534833220720033035,"SELECT o_c_id             FROM orders
WHERE o_id = d_no_o_id AND o_d_id = d_d_id AND
o_w_id = d_w_id",7500,624.1461889999986,0.018404,3.431203,0.08321949186666676,0.09718906276902574,56754620,122948111.09599182,0.003249,58788.133503,2.1663101804918403,37.90782931026992,56754620,276005556,7821207,4482474,5312732,0,0,0,0,0,0,0,0,23091757,216695,3078111725
10,16385,5710526357416411007,GRANT EXECUTE ON FUNCTION pgstattuple(regclass) TO pg_stat_scan_tables,0,0,0,0,0,0,1,0.021267,0.021267,0.021267,0.021267,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,218
10,16385,8395332438900674856,GRANT EXECUTE ON FUNCTION pg_relpages(text) TO pg_stat_scan_tables,0,0,0,0,0,0,1,0.020803,0.020803,0.020803,0.020803,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,218
10,16385,-9221933125350291022,"CREATE OR REPLACE FUNCTION pgstatindex(IN relname text,
    OUT version INT,
    OUT tree_level INT,
    OUT index_size BIGINT,
    OUT root_block_no BIGINT,
    OUT internal_pages BIGINT,
    OUT leaf_pages BIGINT,
    OUT empty_pages BIGINT,
    OUT deleted_pages BIGINT,
    OUT avg_leaf_density FLOAT8,
    OUT leaf_fragmentation FLOAT8)
AS '$libdir/pgstattuple', 'pgstatindex_v1_5'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.190682,0.190682,0.190682,0.190682,0,0,73,1,4,1,0,0,0,0,0,0,0,0,9,3,20235
10,13434,8341878983222296287,"SELECT name, setting, unit FROM pg_catalog.pg_settings",27,2.062697,0.047672,0.115642,0.07639618518518519,0.015326991594441385,27,23.626736999999995,0.7368849999999999,1.208011,0.8750643333333331,0.1261340884403049,9045,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,5353842540958846297,"CREATE OR REPLACE FUNCTION pg_relpages(IN relname regclass)
RETURNS BIGINT
AS '$libdir/pgstattuple', 'pg_relpagesbyid_v1_5'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.036413,0.036413,0.036413,0.036413,0,0,28,0,0,0,0,0,0,0,0,0,0,0,5,0,377
10,13434,8587080389022159474,SHOW log_truncate_on_rotation,0,0,0,0,0,0,4,0.007873,0.001597,0.00272,0.00196825,0.0004453635453200003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,4324478656305866895,SELECT p_w_name || $42 || p_d_name,1000,6.444276000000005,0.003805,0.026147,0.006444275999999994,0.0017434967822809433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,7239828280932003960,"COPY (SELECT oid, relname, relkind, pg_table_size(oid) AS size, pg_size_pretty(pg_table_size(oid)) AS size_pretty FROM pg_class WHERE relnamespace = (SELECT oid FROM pg_namespace WHERE nspname = 'public') AND relkind IN ('r', 'i') ORDER BY relname) TO stdout WITH CSV HEADER",0,0,0,0,0,0,1,2.036789,2.036789,2.036789,2.036789,0,19,601,12,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,996878055937556197,"SELECT round(DBMS_RANDOM($3,no_max_w_id))",500,20.65161599999999,0.020455,0.071439,0.04130323200000003,0.009440025586944976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,6018260904931486680,SELECT no_s_dist_07,500,2.6442620000000017,0.001588,0.025425,0.0052885239999999984,0.0023703446992840503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,62254661875268331,COPY (SELECT * FROM pg_stat_all_indexes) TO stdout WITH CSV HEADER,2,1.867022,0.755555,1.111467,0.933511,0.177956,2,1.404191,0.659959,0.744232,0.7020955,0.04213650000000002,330,1412,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,7766681659969259930,GRANT EXECUTE ON FUNCTION pgstattuple_approx(regclass) TO pg_stat_scan_tables,0,0,0,0,0,0,1,0.018681,0.018681,0.018681,0.018681,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,218
10,13434,8316398688943518660,SHOW log_line_prefix,0,0,0,0,0,0,4,0.004069000000000001,0.000741,0.001671,0.00101725,0.00038145666529764555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,583979232971411940,"SELECT c_data               FROM customer
WHERE c_w_id = p_c_w_id AND c_d_id = p_c_d_id AND c_id = p_c_id",9500,723.7901899999981,0.020421,4.736976,0.07618844105263119,0.13442245948197937,26638080,584670.0195548295,0.003271,11417.502918,0.0219486546911411,3.4707856256687557,26638080,132291284,3014148,16649,2055846,0,0,0,0,0,0,0,0,24100,896,6922780
10,13434,3466096389063879580,SHOW hba_file,0,0,0,0,0,0,4,0.010779,0.002207,0.0039,0.00269475,0.0007006102250895286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-7315368153700730746,"SELECT checkpoints_timed, checkpoints_req, buffers_clean, buffers_checkpoint, maxwritten_clean, buffers_backend, buffers_alloc FROM pg_catalog.pg_stat_bgwriter",27,12.436084,0.131345,5.739192,0.4605957037037038,1.0420182578432005,27,25896.836623,10.221182,10120.582839,959.1420971481484,2781.3046871099627,27,900,72,0,52,0,0,0,0,0,0,0,0,0,0,0
10,16385,-1257072994443807572,"SELECT ct.conname, ct.conkey, ct.confkey, nl.nspname AS fknsp, cl.relname AS fktab, nr.nspname AS refnsp, cr.relname AS reftab FROM pg_constraint ct JOIN pg_class cl ON cl.oid = ct.conrelid JOIN pg_namespace nl ON nl.oid = cl.relnamespace JOIN pg_class cr ON cr.oid = ct.confrelid JOIN pg_namespace nr ON nr.oid = cr.relnamespace JOIN pg_catalog.pg_namespace nc ON nc.oid = ct.connamespace WHERE contype=$2 AND nc.nspname = $1",81,214.44292299999998,1.008472,7.403242,2.647443493827161,0.8684493965167598,81,3.850703,0.008941,0.478887,0.04753954320987655,0.05094661925372415,0,17208,2556,1,1694,0,0,0,0,0,0,0,0,1,0,66
10,13434,7984902801533116511,"SELECT
	schemaname AS schema_name, tablename AS view_name,
	sml.relpages AS estimated_pages, target_pages,
	ROUND(CASE WHEN target_pages = $1 THEN $2
			   ELSE sml.relpages/target_pages::numeric END,$3)
		AS estimated_bloat_multiple,
	CASE WHEN relpages < target_pages
		 THEN $4 ELSE relpages::bigint - target_pages END
		AS estimated_pages_wasted,
	estimated_bytes_per_tuple
FROM (
	SELECT
		schemaname, tablename, cc.relpages, block_size,
		CEIL(cc.reltuples::float /
			CASE WHEN (block_size-page_header) / estimated_bytes_per_tuple = $5
				 THEN $6
				 ELSE ((block_size - page_header) / estimated_bytes_per_tuple)
				 END) AS target_pages,
		estimated_bytes_per_tuple
	 FROM (
		SELECT
			max_align, block_size, schemaname, tablename, page_header,
			(datawidth + max_align
				- CASE WHEN datawidth % max_align = $7 THEN max_align
						ELSE datawidth % max_align END
				+ tuple_header + max_align
				- CASE WHEN tuple_header % max_align = $8 THEN max_align
						ELSE tuple_header % max_align END
				+ (max_null_frac * (null_bitmap_size + max_align -
					    CASE WHEN null_bitmap_size % max_align = $9
					    THEN max_align
					    ELSE null_bitmap_size % max_align END))
				+ item_ptr)::bigint
				AS estimated_bytes_per_tuple
		FROM (
			SELECT
				schemaname, tablename, tuple_header, page_header, item_ptr,
				max_align, block_size,
				CEIL(SUM(($10 - null_frac) * avg_width))::bigint AS datawidth,
				MAX(null_frac) AS max_null_frac,
				(
					SELECT COALESCE(count(*)/$11, $12)
					FROM pg_stats s2
					WHERE null_frac <> $13 AND s2.schemaname = s.schemaname AND
						s2.tablename = s.tablename
				) AS null_bitmap_size
			FROM pg_stats s, (
		       SELECT
		         current_setting($14)::integer AS block_size,
		         CASE WHEN substring(v,$15,$16) IN ($17,$18,$19)
					  THEN $20 ELSE $21 END AS tuple_header,
		         CASE WHEN substring(v,$22,$23) IN ($24,$25,$26)
					  THEN $27 ELSE $28 END::integer AS page_header,
		         $29 AS max_align,
				 $30 AS item_ptr
		       FROM (SELECT (string_to_array(version(), $31))[$32] AS v) AS foo
			) AS constants
			GROUP BY 1,2,3,4,5,6,7
		) AS foo
	) AS rs
	JOIN pg_class cc ON cc.relname = rs.tablename AND cc.relkind = $33
	JOIN pg_namespace nn ON cc.relnamespace = nn.oid
		AND nn.nspname = rs.schemaname
) AS sml",4,26.782944,4.041997,13.966724,6.695736,4.204506926757465,4,50.83135000000001,5.468997,33.142917000000004,12.707837500000002,11.801249153165875,0,10165,406,0,266,0,0,0,0,0,0,0,0,0,0,0
10,13434,-4483844877074103073,"SELECT spcname AS tablespace_name, pg_catalog.pg_tablespace_size(oid) / $1 AS tablespace_size_mb FROM pg_catalog.pg_tablespace",4,1.888786,0.346354,0.642641,0.4721965,0.11197387831655203,4,10.627931,2.341925,2.937398,2.65698275,0.2442360518641495,8,226,6,0,2,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-3535700428539664619,select sum(xact_commit + xact_rollback) from pg_stat_database,2,1.752503,0.114599,1.637904,0.8762515,0.7616525,2,20.607159,10.231788,10.375371,10.3035795,0.07179149999999979,2,101,22,0,11,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-1674189969393107093,"UPDATE district SET d_next_o_id = d_next_o_id + $4 WHERE d_id = no_d_id AND d_w_id = no_w_id RETURNING d_next_o_id, d_tax",211818,22111.48044000017,0.021356,16.288511,0.10438905305498095,0.22261367297713264,56821665,42068364.81224969,0.010740999999999999,78434.027447,0.7403578337987757,34.07069468659662,56821665,1005634320,319271,322323,256946,0,0,0,0,0,0,0,0,66034120,95211,5065670442
10,16385,4023316831856533253,"SELECT n.nspname AS schema_name, c.relname AS view_name, pg_relation_size(c.oid) / $1 AS mview_size_mb, pg_indexes_size(c.oid) / $2 AS size_of_indexes_mb, pg_total_relation_size(c.oid) / $3 AS total_mview_size_mb FROM pg_class c, pg_namespace n WHERE c.relnamespace = n.oid AND c.relkind = $4",5,6.879880999999999,1.033498,2.441921,1.3759762,0.538060811180818,5,1.0839029999999998,0.175687,0.253611,0.21678060000000002,0.031765496738442485,0,622,68,0,48,0,0,0,0,0,0,0,0,0,0,0
10,13434,618438925810367980,"SELECT COALESCE(sum($1), $2) AS number_of_prepared_transactions FROM pg_catalog.pg_prepared_xacts",27,14.432461,0.181217,1.115334,0.5345355925925926,0.2248908172301921,27,0.34328499999999995,0.010094,0.020442,0.01271425925925926,0.002271839743836155,27,993,114,0,79,0,0,0,0,0,0,0,0,0,0,0
10,13434,4255013571888083946,"SELECT datname AS database_name, pid AS procpid, usename, client_addr, client_port, backend_start,
		xact_start, query_start, CASE WHEN wait_event IS NULL THEN $1 ELSE $2 END AS is_waiting,
		state = $3 AS is_idle, state like $4 AS is_idle_in_transaction, query ilike $5 as is_vacuum,
		client_port IS NULL AND (query like $6 OR query like $7) as is_autovacuum,
		now() AS capture_time, wait_event, wait_event_type, query, state, state_change FROM pg_catalog.pg_stat_activity",6,4.895243,0.413556,1.117456,0.8158738333333334,0.23039697753038968,6,19.729622,0.528363,4.697813,3.288270333333333,1.3137828174597792,2615,403,53,0,37,0,0,0,0,0,0,0,0,0,0,0
10,13434,-7951198754805392056,SELECT  upper(setting) FROM pg_settings WHERE name=$1,4,1.5553519999999998,0.28867,0.535499,0.38883799999999996,0.09993846991274181,4,3.281277,0.6995089999999999,1.0598020000000001,0.82031925,0.14084786430644777,4,17,31,0,18,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-699250301742250487,"INSERT INTO NEW_ORDER (no_o_id, no_d_id, no_w_id) VALUES (o_id, no_d_id, no_w_id)",20266,206.35157000000027,0.003996,0.130169,0.010182155827494314,0.0025969040644238752,56821665,2596378.2440022593,0.004716000000000001,333.371214,0.04569345590282376,0.7401961578056595,56821665,288672060,519029,664212,549832,0,0,0,0,0,0,0,0,114039921,153653,8551105662
10,16385,-7053223410545465743,"COPY (SELECT c.oid, c.relname, c.relkind, st.* FROM pg_class AS c, pgstattuple(c.oid::regclass) AS st WHERE c.relnamespace = (SELECT oid FROM pg_namespace WHERE nspname = $1) AND relkind IN ($2, $3) ORDER BY relkind, relname) TO stdout WITH CSV HEADER",1,0.328001,0.328001,0.328001,0.328001,0,1,141086.780912,141086.780912,141086.780912,141086.780912,0,19,20741102,24788738,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,8565171400252749021,COPY (SELECT sum(size) AS wal_size FROM pg_ls_waldir()) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,6.528708,6.528708,6.528708,6.528708,0,1,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-137986194839750217,SELECT ((no_ol_supply_w_id = no_w_id) AND (no_max_w_id != $15)),500,2.6981820000000027,0.003342,0.023705,0.0053963639999999955,0.0016810073002530362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,1234486438870207517,SELECT (  no_ol_quantity * no_i_price * ( $21 + no_w_tax + no_d_tax ) * ( $22 - no_c_discount ) ),500,6.061330999999998,0.008346,0.029701,0.012122662,0.0030038134835165793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,1333449122076793769,"SELECT c_balance, c_first, c_middle, c_id
FROM customer
WHERE c_last = os_c_last AND c_d_id = os_d_id AND c_w_id = os_w_id
ORDER BY c_first",9500,562.905028000001,0.029662,0.512056,0.05925316084210523,0.01682117626025449,3406239,115166.35399299981,0.005567,143.856187,0.03381041494534283,0.17459736066859186,3058512,38643463,223482,76,152670,0,0,0,0,0,0,0,0,578,0,35522
10,16385,4025368465343339790,REVOKE EXECUTE ON FUNCTION pgstatginindex(regclass) FROM PUBLIC,0,0,0,0,0,0,1,0.016701,0.016701,0.016701,0.016701,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,282
10,13434,3001874460221477614,"SELECT datname AS database_name, datallowconn AS connections_allowed, pg_encoding_to_char(encoding) AS encoding, CASE WHEN oid > datlastsysoid THEN $1 ELSE $2 END AS system_database FROM pg_catalog.pg_database WHERE NOT datistemplate AND datallowconn",27,25.897236000000007,0.465895,2.176808,0.9591568888888887,0.3116219112985446,27,0.41942499999999994,0.01039,0.019330999999999997,0.015534259259259265,0.0025628271222832353,54,1167,345,0,226,0,0,0,0,0,0,0,0,0,0,0
16384,16385,5982781031979091150,SELECT p_c_credit_in,500,1.1788809999999983,0.001493,0.010037,0.002357761999999999,0.0008603520310640296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,5616180274698321996,set CLIENT_MIN_MESSAGES TO 'ERROR',0,0,0,0,0,0,501,1.730453,0.001337,0.018705,0.003453998003992016,0.0017387214341420304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,7661414494490924538,COPY (SELECT * FROM pg_stat_database) TO stdout WITH CSV HEADER,2,1.2907600000000001,0.620092,0.670668,0.6453800000000001,0.025288000000000005,2,20.819615999999996,10.368229,10.451386999999999,10.409807999999998,0.041578999999999144,10,199,29,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-5839980144899793862,"SELECT n.nspname AS schema_name, c.relname AS index_name, pg_relation_size(c.oid) / $1 AS index_size_mb FROM pg_class c, pg_namespace n WHERE c.relnamespace = n.oid AND c.relkind = $2",4,6.887067,1.16113,2.370559,1.72176675,0.44393853938150896,4,18.797897,3.9308650000000003,6.086792,4.69947425,0.8531877103566876,660,7024,204,0,123,0,0,0,0,0,0,0,0,0,0,0
10,13434,8345316389165515971,SELECT * FROM pg_catalog.pg_rewrite WHERE ev_class = $1 AND rulename = $2,318,24.205551999999987,0.017051,1.32008,0.0761180880503145,0.13317092598528554,3389,33.68229199999997,0.002021,1.383488,0.00993871112422544,0.03502739930399954,3389,8481,629,0,421,0,0,0,0,0,0,0,0,0,0,0
10,13434,-8153513440251185629,SHOW debug_print_plan,0,0,0,0,0,0,4,0.004085,0.000633,0.001609,0.00102125,0.0004046457555689915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-112647063380030938,"UPDATE stock SET s_quantity = no_s_quantity
WHERE s_i_id = no_ol_i_id
AND s_w_id = no_ol_supply_w_id",10467,663.1487020000023,0.01636,9.937577,0.06335613853062032,0.1234968833941215,568231532,16980195.71885531,0.001984,66317.26344499999,0.029882529853737263,4.5854993270680335,567658177,3618493161,9644679,242325174,8285519,0,0,0,0,0,0,0,0,623791604,21057377,207557176572
10,16385,-3845857942904937752,GRANT EXECUTE ON FUNCTION pgstatindex(text) TO pg_stat_scan_tables,0,0,0,0,0,0,1,0.040264,0.040264,0.040264,0.040264,0,0,25,1,1,0,0,0,0,0,0,0,0,0,5,1,4700
10,13434,-4721714483030619951,"SELECT c.relname AS sequence_name FROM pg_catalog.pg_class c, pg_catalog.pg_namespace n WHERE c.relkind = $2 AND c.relnamespace = n.oid AND n.nspname = $1",81,114.86301800000001,0.398086,16.20334,1.4180619506172845,1.7218326202790832,81,22.027756000000004,0.068705,1.52151,0.2719476049382716,0.1749579414984492,0,9685,1088,0,743,0,0,0,0,0,0,0,0,0,0,0
10,13434,-7736178542227309531,SHOW log_min_messages,0,0,0,0,0,0,4,0.004705999999999999,0.000776,0.002336,0.0011765,0.0006695657174616991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,431293040050433973,set client_encoding to 'UTF8',0,0,0,0,0,0,501,5.4850710000000005,0.0055,0.02551,0.01094824550898205,0.003136719198612284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-7038602919841815393,SELECT ((loop_counter = no_o_ol_cnt) AND (rbk = $41)),500,1.9815320000000016,0.002911,0.017446,0.003963064,0.0011292585939030966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-8245378847704273408,"SELECT d_next_o_id                  FROM district
    WHERE d_w_id=st_w_id AND d_id=st_d_id",185056,7950.142154000139,0.020225,4.271708,0.042960737041759435,0.032074696743370296,5680693,1798804.7365029627,0.004507000000000001,312.570321,0.3166523409209205,1.111271770248018,5680693,76979936,536,537,359,0,0,0,0,0,0,0,0,94886,1513,13709855
16384,16385,-4512034898323843840,SELECT (namecnt + $17),500,2.214273000000001,0.001941,0.019151,0.004428546000000003,0.002116055265791515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,4023316831856533253,"SELECT n.nspname AS schema_name, c.relname AS view_name, pg_relation_size(c.oid) / $1 AS mview_size_mb, pg_indexes_size(c.oid) / $2 AS size_of_indexes_mb, pg_total_relation_size(c.oid) / $3 AS total_mview_size_mb FROM pg_class c, pg_namespace n WHERE c.relnamespace = n.oid AND c.relkind = $4",4,5.470175,0.994175,1.602411,1.3675437500000003,0.2330980097034023,4,1.4380410000000001,0.265113,0.5121680000000001,0.35951025000000003,0.09232235814626653,0,380,172,0,77,0,0,0,0,0,0,0,0,0,0,0
10,13434,5685662692013073193,"SELECT n.nspname AS schema_name, c.relname AS table_name, pg_relation_size(c.oid) / $1 AS table_size_mb, pg_indexes_size(c.oid) / $2 AS size_of_indexes_mb, pg_total_relation_size(c.oid) / $3 AS total_table_size_mb FROM pg_class c, pg_namespace n WHERE c.relnamespace = n.oid AND c.relkind IN ($4, $5)",4,3.43661,0.744656,0.993185,0.8591525,0.08858453132037218,4,29.09545,7.124613,7.587441999999999,7.2738625,0.18311093931070827,264,7483,45,0,37,0,0,0,0,0,0,0,0,0,0,0
10,16385,-488669712473266042,SELECT nspname AS schema_name FROM pg_catalog.pg_namespace WHERE nspname = $1 OR nspname NOT LIKE $2,27,31.819234,0.664884,2.032607,1.1784901481481485,0.3757641236168424,27,0.32874299999999995,0.008444,0.02153,0.012175666666666666,0.0032272876009521155,81,1284,471,0,304,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-2307825918836270169,SELECT p_c_credit = $14,500,1.9254220000000009,0.002293,0.023928,0.0038508439999999974,0.0015976935299562315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-8745863395969550652,"SELECT c.relname AS view_name, c.relkind AS view_type, c.relispopulated AS ispopulated, spc.spcname AS tablespace_name, pg_get_userbyid(c.relowner) AS view_owner, pg_get_viewdef(c.oid, $2) AS definition FROM pg_catalog.pg_class c LEFT OUTER JOIN pg_tablespace spc on spc.oid=c.reltablespace LEFT OUTER JOIN pg_namespace n on n.oid=c.relnamespace WHERE (c.relkind = $3 OR c.relkind = $4) AND c.relnamespace = n.oid AND n.nspname = $1",81,114.50385800000001,0.594315,2.847992,1.4136278765432098,0.4260149596048193,81,1647.5658879999996,0.626206,43.969118,20.340319604938262,13.830903112583755,3483,154524,6450,0,4113,0,0,0,0,0,0,0,0,1,0,60
10,16385,-6566320076099828533,"/* New stuff in 1.5 begins here */

CREATE OR REPLACE FUNCTION pgstathashindex(IN relname regclass,
	OUT version INTEGER,
	OUT bucket_pages BIGINT,
	OUT overflow_pages BIGINT,
	OUT bitmap_pages BIGINT,
	OUT unused_pages BIGINT,
	OUT live_items BIGINT,
	OUT dead_items BIGINT,
	OUT free_percent FLOAT8)
AS '$libdir/pgstattuple', 'pgstathashindex'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.060305,0.060305,0.060305,0.060305,0,0,63,0,0,0,0,0,0,0,0,0,0,0,9,0,1107
10,13434,-2523177267971556009,SELECT (setting::int/$1)::int FROM pg_settings WHERE name = $2,4,0.161925,0.031056,0.049436,0.04048125,0.00853738652560021,4,2.8764350000000003,0.5721050000000001,0.903383,0.7191087500000001,0.1445393145451697,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-4414173500990894660,SHOW client_min_messages,0,0,0,0,0,0,4,0.005261999999999999,0.000833,0.002395,0.0013155,0.0006278274046264626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,3180794906164314233,COPY (SELECT * FROM pg_stat_all_tables) TO stdout WITH CSV HEADER,2,4.788489,1.554484,3.234005,2.3942445,0.8397605,2,1.67495,0.780323,0.8946270000000001,0.837475,0.057152000000000064,228,544,48,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,7462969380142779417,"SELECT o_id, o_carrier_id, o_entry_d 
                                          FROM
(SELECT o_id, o_carrier_id, o_entry_d
FROM orders where o_d_id = os_d_id AND o_w_id = os_w_id and o_c_id=os_c_id
ORDER BY o_id DESC) AS SUBQUERY
LIMIT $4",7500,1050.3234409999984,0.023423,1.843151,0.1400431254666666,0.08638365476263742,5679112,15380446.199103909,0.001061,54868.084748,2.7082484372740767,45.32485837047051,4777040,17916755,8328778,1644841,5696383,0,0,0,0,0,0,0,0,938526,158455,1274935157
