userid,dbid,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,wal_records,wal_fpw,wal_bytes
16384,16385,4245893044827771121,SELECT no_o_ol_cnt,1000,2.2881989999999996,0.001418,0.015307,0.002288198999999999,0.0009174093630430202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-7465348360820981658,"/* contrib/pgstattuple/pgstattuple--1.4.sql */

-- complain if script is sourced in psql, rather than via CREATE EXTENSION


CREATE FUNCTION pgstattuple(IN relname text,
    OUT table_len BIGINT,		-- physical table length in bytes
    OUT tuple_count BIGINT,		-- number of live tuples
    OUT tuple_len BIGINT,		-- total tuples length in bytes
    OUT tuple_percent FLOAT8,		-- live tuples in %
    OUT dead_tuple_count BIGINT,	-- number of dead tuples
    OUT dead_tuple_len BIGINT,		-- total dead tuples length in bytes
    OUT dead_tuple_percent FLOAT8,	-- dead tuples in %
    OUT free_space BIGINT,		-- free space in bytes
    OUT free_percent FLOAT8)		-- free space in %
AS '$libdir/pgstattuple', 'pgstattuple'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,32.409891,32.409891,32.409891,32.409891,0,0,93,20,6,0,0,0,0,0,0,0,0,0,9,5,31310
10,13434,5506659034330926395,"SELECT	s.nspname AS schema_name, $1 AS package_name, f.proname AS function_name,
		$2::""char"" AS function_type, f.prorettype::regtype AS return_type,
		f.proargtypes::regtype[] AS arg_types,
		fs.calls AS call_count, fs.total_time, fs.self_time
FROM	pg_catalog.pg_namespace AS s				-- schema
JOIN	pg_catalog.pg_proc AS f						-- function
ON		f.pronamespace = s.oid
JOIN	pg_catalog.pg_stat_user_functions AS fs		-- Func. stats
ON		fs.funcid = f.oid",5,7.331911,1.170065,1.74747,1.4663822,0.24142752583199795,5,13357.450454,12.646018,10081.336733,2671.4900908000004,3909.643318905688,0,812,373,0,243,0,0,0,0,0,0,0,0,0,0,0
16384,16385,6706945614595669373,SELECT no_o_id                FROM new_order WHERE no_w_id = d_w_id AND no_d_id = d_d_id ORDER BY no_o_id ASC LIMIT $5,20439,2277.1573029999972,0.021657,6.612392,0.11141236376534994,0.12001469045954374,50957160,53975215.816763304,0.004242,54410.491821,1.0592273159798198,13.679125432067483,50957160,1403657432,1420741,125207,943565,0,0,0,0,0,0,0,0,2318527,17562,283180106
10,16385,-7347945839537037552,"SELECT s.schemaname as schema_name, s.relname as table_name, s.seq_scan, s.seq_tup_read, s.idx_scan, s.idx_tup_fetch, s.n_tup_ins, s.n_tup_upd, s.n_tup_del, s.n_tup_hot_upd, s.n_live_tup, s.n_dead_tup, s.last_vacuum, s.last_autovacuum, s.last_analyze, s.last_autoanalyze, i.heap_blks_read, i.heap_blks_hit, i.idx_blks_read, i.idx_blks_hit, i.toast_blks_read, i.toast_blks_hit, c.relpages AS analyze_pages, c.reltuples AS analyze_tuples, now() AS capture_time FROM pg_stat_all_tables s JOIN pg_statio_all_tables i ON s.relid = i.relid JOIN pg_class c ON s.relid = c.oid WHERE c.relkind != $1",4,13.436463,2.826034,4.626998,3.35911575,0.7363000730953296,4,48.504399,11.828676999999999,12.391867000000001,12.12609975,0.20301624192090545,456,1329,79,0,51,0,0,0,0,0,0,0,0,0,0,0
10,16385,-54379841970222102,SELECT version(),567,16.97374600000002,0.017435,0.057413,0.02993605996472663,0.005848796833109638,567,5.549407999999993,0.005823999999999999,0.019953,0.009787315696649031,0.0018714924207528262,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,1594136720473630204,REVOKE EXECUTE ON FUNCTION pgstattuple_approx(regclass) FROM PUBLIC,0,0,0,0,0,0,1,0.015491,0.015491,0.015491,0.015491,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,282
16384,16385,-3534833220720033035,"SELECT o_c_id             FROM orders
WHERE o_id = d_no_o_id AND o_d_id = d_d_id AND
o_w_id = d_w_id",7500,633.7447139999982,0.018828,4.011115,0.08449929520000006,0.12100172872271342,50957160,143827604.6771396,0.00346,64935.736144,2.822520028139789,80.15985908182223,50957160,246815241,8030289,4029508,5282491,0,0,0,0,0,0,0,0,15727287,209891,2583218225
10,16385,5710526357416411007,GRANT EXECUTE ON FUNCTION pgstattuple(regclass) TO pg_stat_scan_tables,0,0,0,0,0,0,1,0.021308,0.021308,0.021308,0.021308,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,218
10,16385,8395332438900674856,GRANT EXECUTE ON FUNCTION pg_relpages(text) TO pg_stat_scan_tables,0,0,0,0,0,0,1,0.054071,0.054071,0.054071,0.054071,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,218
10,16385,-9221933125350291022,"CREATE OR REPLACE FUNCTION pgstatindex(IN relname text,
    OUT version INT,
    OUT tree_level INT,
    OUT index_size BIGINT,
    OUT root_block_no BIGINT,
    OUT internal_pages BIGINT,
    OUT leaf_pages BIGINT,
    OUT empty_pages BIGINT,
    OUT deleted_pages BIGINT,
    OUT avg_leaf_density FLOAT8,
    OUT leaf_fragmentation FLOAT8)
AS '$libdir/pgstattuple', 'pgstatindex_v1_5'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.187883,0.187883,0.187883,0.187883,0,0,73,1,4,1,0,0,0,0,0,0,0,0,9,3,20235
10,13434,8341878983222296287,"SELECT name, setting, unit FROM pg_catalog.pg_settings",23,2.187618,0.052155,0.231502,0.09511382608695652,0.047238989516907005,23,20.008345,0.721844,1.170354,0.8699280434782609,0.12484489664326563,7705,58,11,0,7,0,0,0,0,0,0,0,0,0,0,0
10,16385,5353842540958846297,"CREATE OR REPLACE FUNCTION pg_relpages(IN relname regclass)
RETURNS BIGINT
AS '$libdir/pgstattuple', 'pg_relpagesbyid_v1_5'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.03708,0.03708,0.03708,0.03708,0,0,28,0,0,0,0,0,0,0,0,0,0,0,5,0,377
10,13434,8587080389022159474,SHOW log_truncate_on_rotation,0,0,0,0,0,0,4,0.008711,0.001813,0.002399,0.00217775,0.0002208521847299684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,4324478656305866895,SELECT p_w_name || $42 || p_d_name,1000,6.4170739999999995,0.003791,0.02248,0.006417073999999997,0.0016915389621655198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,7239828280932003960,"COPY (SELECT oid, relname, relkind, pg_table_size(oid) AS size, pg_size_pretty(pg_table_size(oid)) AS size_pretty FROM pg_class WHERE relnamespace = (SELECT oid FROM pg_namespace WHERE nspname = 'public') AND relkind IN ('r', 'i') ORDER BY relname) TO stdout WITH CSV HEADER",0,0,0,0,0,0,1,2.027035,2.027035,2.027035,2.027035,0,19,601,12,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,996878055937556197,"SELECT round(DBMS_RANDOM($3,no_max_w_id))",500,20.304880000000015,0.020997,0.071281,0.04060976000000003,0.009598123782615011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,6018260904931486680,SELECT no_s_dist_07,500,2.591530999999998,0.001605,0.022592,0.005183061999999999,0.0023992924736588486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,62254661875268331,COPY (SELECT * FROM pg_stat_all_indexes) TO stdout WITH CSV HEADER,2,1.9428,0.79379,1.14901,0.9714,0.17761000000000005,2,1.4124919999999999,0.641863,0.770629,0.7062459999999999,0.06438300000000005,330,1412,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,7766681659969259930,GRANT EXECUTE ON FUNCTION pgstattuple_approx(regclass) TO pg_stat_scan_tables,0,0,0,0,0,0,1,0.018856,0.018856,0.018856,0.018856,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,218
10,13434,8316398688943518660,SHOW log_line_prefix,0,0,0,0,0,0,4,0.004346,0.000765,0.00148,0.0010865,0.0003060069443656467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,583979232971411940,"SELECT c_data               FROM customer
WHERE c_w_id = p_c_w_id AND c_d_id = p_c_d_id AND c_id = p_c_id",8000,567.2300799999985,0.021314,3.646819,0.07090375999999989,0.09351231516317589,23916139,747400.6953557924,0.003213,15443.698163000001,0.03125089276977017,4.857409248682705,23916139,119615907,3555672,34117,2353394,0,0,0,0,0,0,0,0,45062,2177,15417479
10,13434,3466096389063879580,SHOW hba_file,0,0,0,0,0,0,4,0.011007999999999999,0.002263,0.003587,0.0027519999999999997,0.0004997729484475924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-7315368153700730746,"SELECT checkpoints_timed, checkpoints_req, buffers_clean, buffers_checkpoint, maxwritten_clean, buffers_backend, buffers_alloc FROM pg_catalog.pg_stat_bgwriter",23,7.357082,0.116429,0.910006,0.3198731304347826,0.17620286860525886,23,40512.239253,10.193909,10078.007324,1761.401706652174,3814.2176600466187,23,780,48,0,30,0,0,0,0,0,0,0,0,0,0,0
10,16385,-1257072994443807572,"SELECT ct.conname, ct.conkey, ct.confkey, nl.nspname AS fknsp, cl.relname AS fktab, nr.nspname AS refnsp, cr.relname AS reftab FROM pg_constraint ct JOIN pg_class cl ON cl.oid = ct.conrelid JOIN pg_namespace nl ON nl.oid = cl.relnamespace JOIN pg_class cr ON cr.oid = ct.confrelid JOIN pg_namespace nr ON nr.oid = cr.relnamespace JOIN pg_catalog.pg_namespace nc ON nc.oid = ct.connamespace WHERE contype=$2 AND nc.nspname = $1",80,248.21104500000013,1.102796,17.629844,3.1026380624999996,1.9102246431556245,80,6.855047999999998,0.013266,1.136654,0.08568810000000002,0.15102152258358736,0,17222,2298,0,1546,0,0,0,0,0,0,0,0,3,0,196
10,13434,7984902801533116511,"SELECT
	schemaname AS schema_name, tablename AS view_name,
	sml.relpages AS estimated_pages, target_pages,
	ROUND(CASE WHEN target_pages = $1 THEN $2
			   ELSE sml.relpages/target_pages::numeric END,$3)
		AS estimated_bloat_multiple,
	CASE WHEN relpages < target_pages
		 THEN $4 ELSE relpages::bigint - target_pages END
		AS estimated_pages_wasted,
	estimated_bytes_per_tuple
FROM (
	SELECT
		schemaname, tablename, cc.relpages, block_size,
		CEIL(cc.reltuples::float /
			CASE WHEN (block_size-page_header) / estimated_bytes_per_tuple = $5
				 THEN $6
				 ELSE ((block_size - page_header) / estimated_bytes_per_tuple)
				 END) AS target_pages,
		estimated_bytes_per_tuple
	 FROM (
		SELECT
			max_align, block_size, schemaname, tablename, page_header,
			(datawidth + max_align
				- CASE WHEN datawidth % max_align = $7 THEN max_align
						ELSE datawidth % max_align END
				+ tuple_header + max_align
				- CASE WHEN tuple_header % max_align = $8 THEN max_align
						ELSE tuple_header % max_align END
				+ (max_null_frac * (null_bitmap_size + max_align -
					    CASE WHEN null_bitmap_size % max_align = $9
					    THEN max_align
					    ELSE null_bitmap_size % max_align END))
				+ item_ptr)::bigint
				AS estimated_bytes_per_tuple
		FROM (
			SELECT
				schemaname, tablename, tuple_header, page_header, item_ptr,
				max_align, block_size,
				CEIL(SUM(($10 - null_frac) * avg_width))::bigint AS datawidth,
				MAX(null_frac) AS max_null_frac,
				(
					SELECT COALESCE(count(*)/$11, $12)
					FROM pg_stats s2
					WHERE null_frac <> $13 AND s2.schemaname = s.schemaname AND
						s2.tablename = s.tablename
				) AS null_bitmap_size
			FROM pg_stats s, (
		       SELECT
		         current_setting($14)::integer AS block_size,
		         CASE WHEN substring(v,$15,$16) IN ($17,$18,$19)
					  THEN $20 ELSE $21 END AS tuple_header,
		         CASE WHEN substring(v,$22,$23) IN ($24,$25,$26)
					  THEN $27 ELSE $28 END::integer AS page_header,
		         $29 AS max_align,
				 $30 AS item_ptr
		       FROM (SELECT (string_to_array(version(), $31))[$32] AS v) AS foo
			) AS constants
			GROUP BY 1,2,3,4,5,6,7
		) AS foo
	) AS rs
	JOIN pg_class cc ON cc.relname = rs.tablename AND cc.relkind = $33
	JOIN pg_namespace nn ON cc.relnamespace = nn.oid
		AND nn.nspname = rs.schemaname
) AS sml",4,21.030489,3.500293,8.337646,5.25762225,1.8736193767568392,4,35.097176000000005,4.669717,19.010228,8.774294000000001,5.925112092167836,0,9185,383,0,263,0,0,0,0,0,0,0,0,0,0,0
10,13434,-4483844877074103073,"SELECT spcname AS tablespace_name, pg_catalog.pg_tablespace_size(oid) / $1 AS tablespace_size_mb FROM pg_catalog.pg_tablespace",4,1.790319,0.326363,0.666275,0.44757975,0.13388640348701392,4,10.179174,2.2965009999999997,2.962949,2.5447935,0.2557527602993759,8,226,6,0,3,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-3535700428539664619,select sum(xact_commit + xact_rollback) from pg_stat_database,2,1.186057,0.116701,1.069356,0.5930285,0.47632749999999996,2,20.702109,10.258431999999999,10.443677000000001,10.3510545,0.09262250000000094,2,107,16,0,9,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-1674189969393107093,"UPDATE district SET d_next_o_id = d_next_o_id + $4 WHERE d_id = no_d_id AND d_w_id = no_w_id RETURNING d_next_o_id, d_tax",157851,17296.760999000096,0.022094,11.731385,0.1095765056857411,0.23633397707465106,50963750,48924002.099824086,0.010539,60029.758043,0.9599764950540615,39.266975319741654,50963750,1673208129,376956,395418,310974,0,0,0,0,0,0,0,0,62339722,137958,4897060484
10,16385,4023316831856533253,"SELECT n.nspname AS schema_name, c.relname AS view_name, pg_relation_size(c.oid) / $1 AS mview_size_mb, pg_indexes_size(c.oid) / $2 AS size_of_indexes_mb, pg_total_relation_size(c.oid) / $3 AS total_mview_size_mb FROM pg_class c, pg_namespace n WHERE c.relnamespace = n.oid AND c.relkind = $4",5,9.475632,0.877075,3.904408,1.8951264,1.0554405031812264,5,2.622032,0.227356,1.072391,0.5244064,0.34634759324736186,0,580,110,0,73,0,0,0,0,0,0,0,0,0,0,0
10,13434,618438925810367980,"SELECT COALESCE(sum($1), $2) AS number_of_prepared_transactions FROM pg_catalog.pg_prepared_xacts",27,18.828352000000002,0.28825,3.952737,0.6973463703703704,0.6775794137408134,27,0.3556000000000001,0.00979,0.026069000000000002,0.01317037037037037,0.0036559929405490252,27,963,144,0,91,0,0,0,0,0,0,0,0,0,0,0
10,13434,4255013571888083946,"SELECT datname AS database_name, pid AS procpid, usename, client_addr, client_port, backend_start,
		xact_start, query_start, CASE WHEN wait_event IS NULL THEN $1 ELSE $2 END AS is_waiting,
		state = $3 AS is_idle, state like $4 AS is_idle_in_transaction, query ilike $5 as is_vacuum,
		client_port IS NULL AND (query like $6 OR query like $7) as is_autovacuum,
		now() AS capture_time, wait_event, wait_event_type, query, state, state_change FROM pg_catalog.pg_stat_activity",7,6.721825,0.417123,1.366894,0.9602607142857142,0.3265306561712585,7,21.049396,0.26005,4.644030000000001,3.007056571428572,1.238843198297838,2993,466,66,0,45,0,0,0,0,0,0,0,0,0,0,0
10,13434,-7951198754805392056,SELECT  upper(setting) FROM pg_settings WHERE name=$1,4,2.103821,0.422392,0.650255,0.52595525,0.09242033085142845,4,3.4586989999999997,0.724383,1.03467,0.8646747499999999,0.1120263016714713,4,12,36,0,18,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-699250301742250487,"INSERT INTO NEW_ORDER (no_o_id, no_d_id, no_w_id) VALUES (o_id, no_d_id, no_w_id)",20468,208.0026669999997,0.003771,0.205265,0.010162334717607933,0.0033138722714957853,50963750,2907361.404111435,0.00473,15395.562789,0.05704763491914673,2.535139300777307,50963750,258877251,445789,563591,451591,0,0,0,0,0,0,0,0,102286981,180441,7825669053
10,16385,-7053223410545465743,"COPY (SELECT c.oid, c.relname, c.relkind, st.* FROM pg_class AS c, pgstattuple(c.oid::regclass) AS st WHERE c.relnamespace = (SELECT oid FROM pg_namespace WHERE nspname = $1) AND relkind IN ($2, $3) ORDER BY relkind, relname) TO stdout WITH CSV HEADER",1,0.348817,0.348817,0.348817,0.348817,0,1,155135.1721,155135.1721,155135.1721,155135.1721,0,19,20741102,24788738,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,8565171400252749021,COPY (SELECT sum(size) AS wal_size FROM pg_ls_waldir()) TO stdout WITH CSV HEADER,0,0,0,0,0,0,1,8.917843,8.917843,8.917843,8.917843,0,1,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-137986194839750217,SELECT ((no_ol_supply_w_id = no_w_id) AND (no_max_w_id != $15)),500,2.6825280000000022,0.00329,0.016442,0.005365055999999998,0.0013361337032138662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,1234486438870207517,SELECT (  no_ol_quantity * no_i_price * ( $21 + no_w_tax + no_d_tax ) * ( $22 - no_c_discount ) ),500,6.089092000000004,0.008404,0.02791,0.012178184000000012,0.0026206266445535443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,1333449122076793769,"SELECT c_balance, c_first, c_middle, c_id
FROM customer
WHERE c_last = os_c_last AND c_d_id = os_d_id AND c_w_id = os_w_id
ORDER BY c_first",8000,479.4610199999995,0.027535,1.681977,0.059932627499999946,0.029564244286100803,3059529,108972.38336599895,0.0055509999999999995,107.644732,0.03561737227069857,0.17652111607756804,2747894,35270253,224057,79,151722,0,0,0,0,0,0,0,0,455,1,35301
10,16385,4025368465343339790,REVOKE EXECUTE ON FUNCTION pgstatginindex(regclass) FROM PUBLIC,0,0,0,0,0,0,1,0.053747,0.053747,0.053747,0.053747,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,282
10,13434,3001874460221477614,"SELECT datname AS database_name, datallowconn AS connections_allowed, pg_encoding_to_char(encoding) AS encoding, CASE WHEN oid > datlastsysoid THEN $1 ELSE $2 END AS system_database FROM pg_catalog.pg_database WHERE NOT datistemplate AND datallowconn",27,26.506000000000007,0.284454,1.937981,0.9817037037037037,0.3592291701874193,27,0.41071099999999994,0.011087999999999999,0.020636,0.01521151851851852,0.0022953012772533306,54,1176,334,0,230,0,0,0,0,0,0,0,0,0,0,0
16384,16385,5982781031979091150,SELECT p_c_credit_in,500,1.2550229999999982,0.001513,0.024163,0.002510045999999997,0.00121942527441578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,5616180274698321996,set CLIENT_MIN_MESSAGES TO 'ERROR',0,0,0,0,0,0,501,1.695005000000001,0.001481,0.015461,0.0033832435129740497,0.0014774739166003457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,7661414494490924538,COPY (SELECT * FROM pg_stat_database) TO stdout WITH CSV HEADER,2,24.120283,0.804528,23.315755,12.0601415,11.2556135,2,20.932367,10.401858,10.530509,10.4661835,0.06432549999999937,10,184,44,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-5839980144899793862,"SELECT n.nspname AS schema_name, c.relname AS index_name, pg_relation_size(c.oid) / $1 AS index_size_mb FROM pg_class c, pg_namespace n WHERE c.relnamespace = n.oid AND c.relkind = $2",4,6.2680050000000005,0.780789,2.037418,1.5670012500000001,0.49774694144985715,4,17.130746000000002,3.020704,5.977753,4.2826865000000005,1.1216981914959347,660,7050,178,0,117,0,0,0,0,0,0,0,0,0,0,0
10,13434,8345316389165515971,SELECT * FROM pg_catalog.pg_rewrite WHERE ev_class = $1 AND rulename = $2,318,32.09967999999999,0.017449,7.787669,0.10094238993710687,0.4516678502494517,3389,37.60775699999997,0.002043,1.701541,0.011097007081735036,0.053902769450390006,3389,8486,624,0,401,0,0,0,0,0,0,0,0,0,0,0
10,13434,-8153513440251185629,SHOW debug_print_plan,0,0,0,0,0,0,4,0.0052710000000000005,0.000913,0.001644,0.0013177500000000001,0.00027008089066055753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-112647063380030938,"UPDATE stock SET s_quantity = no_s_quantity
WHERE s_i_id = no_ol_i_id
AND s_w_id = no_ol_supply_w_id",9854,812.6247420000009,0.016671,13.757655,0.08246648487923686,0.4167550422478176,509636036,15151249.253203569,0.0019429999999999998,51855.614249,0.029729548507008766,6.101675314930096,509122687,3360733910,9303106,246775528,8667092,0,0,0,0,0,0,0,0,583343660,22963380,215777141066
10,16385,-3845857942904937752,GRANT EXECUTE ON FUNCTION pgstatindex(text) TO pg_stat_scan_tables,0,0,0,0,0,0,1,0.763289,0.763289,0.763289,0.763289,0,0,25,1,1,0,0,0,0,0,0,0,0,0,5,1,4700
10,13434,-4721714483030619951,"SELECT c.relname AS sequence_name FROM pg_catalog.pg_class c, pg_catalog.pg_namespace n WHERE c.relkind = $2 AND c.relnamespace = n.oid AND n.nspname = $1",81,104.36320900000003,0.398147,3.550366,1.2884346790123453,0.5290397326009779,81,22.363878000000003,0.082302,1.156803,0.2760972592592594,0.16324267491537067,0,9584,1189,0,757,0,0,0,0,0,0,0,0,0,0,0
10,13434,-7736178542227309531,SHOW log_min_messages,0,0,0,0,0,0,4,0.004854000000000001,0.000827,0.00197,0.0012135000000000002,0.0004444448784720103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,431293040050433973,set client_encoding to 'UTF8',0,0,0,0,0,0,501,5.3078299999999965,0.006148,0.044589,0.01059447105788422,0.0032344871419620245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-7038602919841815393,SELECT ((loop_counter = no_o_ol_cnt) AND (rbk = $41)),500,1.983663000000001,0.00296,0.020079,0.003967326000000002,0.0012713446675563626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-8245378847704273408,"SELECT d_next_o_id                  FROM district
    WHERE d_w_id=st_w_id AND d_id=st_d_id",133432,5917.460482000086,0.0207,4.987882,0.04434813599436424,0.04858132854286189,5094263,2149348.413902009,0.004464999999999999,307.203533,0.4219154790206301,1.4281532528094958,5094263,124724074,355,527,246,0,0,0,0,0,0,0,0,88726,1303,12384097
16384,16385,-4512034898323843840,SELECT (namecnt + $17),500,2.221425999999998,0.001934,0.018755,0.004442852000000002,0.002084736312845344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,4023316831856533253,"SELECT n.nspname AS schema_name, c.relname AS view_name, pg_relation_size(c.oid) / $1 AS mview_size_mb, pg_indexes_size(c.oid) / $2 AS size_of_indexes_mb, pg_total_relation_size(c.oid) / $3 AS total_mview_size_mb FROM pg_class c, pg_namespace n WHERE c.relnamespace = n.oid AND c.relkind = $4",4,6.520847,1.395542,2.159199,1.63021175,0.30963601973960897,4,1.119232,0.240165,0.365673,0.279808,0.05049219015847897,0,380,172,0,113,0,0,0,0,0,0,0,0,0,0,0
10,13434,5685662692013073193,"SELECT n.nspname AS schema_name, c.relname AS table_name, pg_relation_size(c.oid) / $1 AS table_size_mb, pg_indexes_size(c.oid) / $2 AS size_of_indexes_mb, pg_total_relation_size(c.oid) / $3 AS total_table_size_mb FROM pg_class c, pg_namespace n WHERE c.relnamespace = n.oid AND c.relkind IN ($4, $5)",4,3.872986,0.747517,1.211741,0.9682465,0.17669976429030682,4,28.39662,6.323589,8.009163,7.099155,0.6142531027434861,264,7480,48,0,36,0,0,0,0,0,0,0,0,0,0,0
10,16385,-488669712473266042,SELECT nspname AS schema_name FROM pg_catalog.pg_namespace WHERE nspname = $1 OR nspname NOT LIKE $2,27,31.555276,0.286247,2.027545,1.1687139259259258,0.34925042933974254,27,0.31235999999999997,0.007818,0.017262,0.011568888888888887,0.0021441352108645425,81,1275,480,0,304,0,0,0,0,0,0,0,0,0,0,0
16384,16385,-2307825918836270169,SELECT p_c_credit = $14,500,1.9346230000000002,0.002389,0.022593,0.0038692460000000007,0.0015240253480451047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,-8745863395969550652,"SELECT c.relname AS view_name, c.relkind AS view_type, c.relispopulated AS ispopulated, spc.spcname AS tablespace_name, pg_get_userbyid(c.relowner) AS view_owner, pg_get_viewdef(c.oid, $2) AS definition FROM pg_catalog.pg_class c LEFT OUTER JOIN pg_tablespace spc on spc.oid=c.reltablespace LEFT OUTER JOIN pg_namespace n on n.oid=c.relnamespace WHERE (c.relkind = $3 OR c.relkind = $4) AND c.relnamespace = n.oid AND n.nspname = $1",80,154.29394000000002,0.552983,20.338787,1.9286742500000003,2.1604331767010487,80,1721.8592340000002,0.585326,70.41578299999999,21.523240425000008,15.496623903843965,3416,150688,7031,2,4463,0,0,0,0,0,0,0,0,4,1,3585
10,16385,-6566320076099828533,"/* New stuff in 1.5 begins here */

CREATE OR REPLACE FUNCTION pgstathashindex(IN relname regclass,
	OUT version INTEGER,
	OUT bucket_pages BIGINT,
	OUT overflow_pages BIGINT,
	OUT bitmap_pages BIGINT,
	OUT unused_pages BIGINT,
	OUT live_items BIGINT,
	OUT dead_items BIGINT,
	OUT free_percent FLOAT8)
AS '$libdir/pgstattuple', 'pgstathashindex'
LANGUAGE C STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.059638,0.059638,0.059638,0.059638,0,0,63,0,0,0,0,0,0,0,0,0,0,0,9,0,1107
10,13434,-2523177267971556009,SELECT (setting::int/$1)::int FROM pg_settings WHERE name = $2,4,0.186026,0.033414,0.057785,0.0465065,0.008725974573077784,4,2.939204,0.615304,0.910784,0.734801,0.11173224591406013,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,13434,-4414173500990894660,SHOW client_min_messages,0,0,0,0,0,0,4,0.005794,0.000946,0.002136,0.0014485,0.00043447525821385956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,3180794906164314233,COPY (SELECT * FROM pg_stat_all_tables) TO stdout WITH CSV HEADER,2,48.509598,1.643406,46.866192,24.254799,22.611393,2,1.721467,0.800043,0.921424,0.8607335,0.06069050000000001,228,524,68,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,7462969380142779417,"SELECT o_id, o_carrier_id, o_entry_d 
                                          FROM
(SELECT o_id, o_carrier_id, o_entry_d
FROM orders where o_d_id = os_d_id AND o_w_id = os_w_id and o_c_id=os_c_id
ORDER BY o_id DESC) AS SUBQUERY
LIMIT $4",7500,1060.519133,0.02368,3.163452,0.14140255106666616,0.12757058044378186,5095881,20397436.092367746,0.001026,49434.263717999995,4.002730066178742,59.671220662837904,4233457,16062489,7482068,1498408,4973920,0,0,0,0,0,0,0,0,731263,158948,1213346166
10,13434,-8745863395969550652,"SELECT c.relname AS view_name, c.relkind AS view_type, c.relispopulated AS ispopulated, spc.spcname AS tablespace_name, pg_get_userbyid(c.relowner) AS view_owner, pg_get_viewdef(c.oid, $2) AS definition FROM pg_catalog.pg_class c LEFT OUTER JOIN pg_tablespace spc on spc.oid=c.reltablespace LEFT OUTER JOIN pg_namespace n on n.oid=c.relnamespace WHERE (c.relkind = $3 OR c.relkind = $4) AND c.relnamespace = n.oid AND n.nspname = $1",80,177.476456,0.645704,32.55503,2.2184557,3.6408506836854526,80,1782.556409,0.13024,116.589037,22.281955112500004,19.038582820291087,3389,146620,8699,0,5527,0,0,0,0,0,0,0,0,0,0,0
